date,10409,10366,176562,10363,10473
2015-12-20,0.4511014,0.2528314,0.3312703,0.0526195,0.0796408
2015-12-21,0.6635263,0.3596795,0.4668948,0.0672108,0.0865916
2015-12-22,0.6461854,0.2716049,0.4151753,0.0693708,0.0752413
2015-12-23,0.6196607,0.2360955,0.4457395,0.0531456,0.06691
2015-12-24,0.6922846,0.2178776,0.5088894,0.0600257,0.1042138
2015-12-25,0.6043646,0.3234259,0.5078687,0.0931191,0.1036022
2015-12-26,0.576545,0.2340568,0.4215737,0.074343,0.1134359
2015-12-27,0.5677148,0.2115004,0.3684185,0.0926442,0.1055158
2015-12-28,0.5922017,0.2411024,0.4367973,0.0842937,0.0701539
2015-12-29,0.6497229,0.1753987,0.4716254,0.0787802,0.0923165
2015-12-30,0.6284752,0.2331351,0.4560682,0.0680447,0.0747844
2015-12-31,0.7429474,0.2622115,0.572774,0.0894256,0.103531
2016-01-01,0.5546114,0.2288933,0.30088,0.0820596,0.0860354
2016-01-02,0.4265202,0.2132142,0.3359524,0.0514029,0.0788304
2016-01-03,0.4597522,0.1819982,0.3907012,0.0329987,0.0745344
2016-01-04,0.5600373,0.1934112,0.4000408,0.0579472,0.0820898
2016-01-05,0.5181804,0.1851631,0.4626227,0.0487743,0.0744641
2016-01-06,0.5055727,0.276592,0.4882651,0.0582699,0.104987
2016-01-07,0.5932668,0.2417454,0.4360045,0.0383074,0.0826342
2016-01-08,0.6310861,0.2474701,0.4321337,0.0793354,0.1029178
2016-01-09,0.5500717,0.2191499,0.4403354,0.0564637,0.0639128
2016-01-10,0.4614776,0.2340505,0.3252562,0.0658867,0.0764824
2016-01-11,0.5626813,0.2315489,0.4861403,0.0636246,0.090001
2016-01-12,0.6560513,0.2829471,0.4897969,0.0862737,0.0777591
2016-01-13,0.5300707,0.2632612,0.4967923,0.0674044,0.0811385
2016-01-14,0.5990051,0.2354565,0.5032196,0.0739873,0.0723239
2016-01-15,0.6259042,0.2714916,0.4729297,0.0569988,0.0851345
2016-01-16,0.523397,0.2682636,0.4519972,0.0638304,0.0768903
2016-01-17,0.4782781,0.1931956,0.3923246,0.0728198,0.0722924
2016-01-18,0.6062345,0.2210217,0.5592244,0.0805639,0.1069002
2016-01-19,0.612827,0.2007998,0.4252876,0.0729704,0.1163142
2016-01-20,0.5846461,0.2531121,0.5584563,0.0672256,0.0649888
2016-01-21,0.5176572,0.2356109,0.4997245,0.0500684,0.0693704
2016-01-22,0.6048791,0.2516718,0.5064383,0.058585,0.0705484
